date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:10	76356/76356	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:09%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@m/index-18.html	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:10	76941/76941	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:09%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetl/index-18.html	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:10	2746/2746	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar.css?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbarcc76.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:12	398590/398590	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2013:39:46%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/style.css?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/stylecc76.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:12	1722/1722	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec5-6ba%22	http://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.mincc76.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:43:11%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.c/jetly@mail.6c2.delaye	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:13	2765/2765	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min.js?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.mincc76.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:13	735/735	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher.js?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switchercc76.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:13	9039/9039	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2006%20Mar%202023%2013:37:26%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-theme.js?ver=1742301789	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-themecc76.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:43:14%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mai/jetly@mail.6c7.delaye	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:15	76387/76387	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:14%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@m/index-19.html	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:15	2746/2746	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar.css?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar82df.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:17	398590/398590	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2013:39:46%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/style.css?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/style82df.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:17	1722/1722	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec5-6ba%22	http://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min82df.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:18	76972/76972	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:15%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetl/index-19.html	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:18	2765/2765	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min.js?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/jQuery.style.switcher.min82df.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:43:17%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.c/jetly@mail.6ca.delaye	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:18	735/735	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher.js?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/js/color-switcher82df.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:18	9039/9039	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2006%20Mar%202023%2013:37:26%20GMT	https://bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-theme.js?ver=1742301794	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/themes/jetly/assets/js/jetly-theme82df.js	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Mar%202025%2012:43:19%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mai/jetly@mail.6cf.delaye	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
15:43:20	76418/76418	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:19%20GMT	https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@m/index-20.html	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:21	77003/77003	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Mar%202025%2012:43:20%20GMT	https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetl/index-20.html	(from https://bracketweb.com/jetlywp/wishlist/view/QP7OGYA0GWUR/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com)
15:43:21	2746/2746	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:28:48%20GMT	https://bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar.css?ver=1742301799	D:/Personal%20Projects/Tna-websitev2/bracketweb.com/jetlywp/wp-content/plugins/layerdrops-toolbar/assets/css/layerdrops-toolbar63b0.css	(from https://bracketweb.com/jetlywp/wishlist/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/jetly@mail.com/)
